PostalCode,Locality,State,Comment,Category,Country
2021,PADDINGTON,NSW,,Delivery Area,Australia
2022,BONDI JUNCTION,NSW,,Delivery Area,Australia
2022,QUEENS PARK,NSW,,Delivery Area,Australia
2023,BELLEVUE HILL,NSW,,Delivery Area,Australia
2024,BRONTE,NSW,,Delivery Area,Australia
2024,WAVERLEY,NSW,,Delivery Area,Australia
2025,WOOLLAHRA,NSW,,Delivery Area,Australia
2026,BONDI,NSW,,Delivery Area,Australia
2026,BONDI BEACH,NSW,,Delivery Area,Australia
2026,NORTH BONDI,NSW,,Delivery Area,Australia
2026,TAMARAMA,NSW,,Delivery Area,Australia
2027,DARLING POINT,NSW,,Delivery Area,Australia
2027,EDGECLIFF,NSW,,Delivery Area,Australia
2027,HMAS RUSHCUTTERS,NSW,,Delivery Area,Australia
2027,POINT PIPER,NSW,,Delivery Area,Australia
2028,DOUBLE BAY,NSW,,Delivery Area,Australia
2029,ROSE BAY,NSW,,Delivery Area,Australia
2030,DOVER HEIGHTS,NSW,,Delivery Area,Australia
2030,HMAS WATSON,NSW,,Delivery Area,Australia
2030,ROSE BAY NORTH,NSW,PO BOXES,Delivery Area,Australia
2030,VAUCLUSE,NSW,,Delivery Area,Australia
2030,WATSONS BAY,NSW,,Delivery Area,Australia
2031,CLOVELLY,NSW,,Delivery Area,Australia
2031,CLOVELLY WEST,NSW,PO BOXES,Delivery Area,Australia
2031,RANDWICK,NSW,,Delivery Area,Australia
2031,RANDWICK DC,NSW,PO BOXES,Delivery Area,Australia
2031,ST PAULS,NSW,PO BOXES,Delivery Area,Australia
2032,DACEYVILLE,NSW,,Delivery Area,Australia
2032,KINGSFORD,NSW,,Delivery Area,Australia
2033,KENSINGTON,NSW,,Delivery Area,Australia
2034,COOGEE,NSW,,Delivery Area,Australia
2034,SOUTH COOGEE,NSW,,Delivery Area,Australia
2035,MAROUBRA,NSW,,Delivery Area,Australia
2035,MAROUBRA SOUTH,NSW,PO BOXES,Delivery Area,Australia
2035,PAGEWOOD,NSW,,Delivery Area,Australia
2036,CHIFLEY,NSW,,Delivery Area,Australia
2036,EASTGARDENS,NSW,,Delivery Area,Australia
2036,HILLSDALE,NSW,,Delivery Area,Australia
2036,LA PEROUSE,NSW,,Delivery Area,Australia
2036,LITTLE BAY,NSW,,Delivery Area,Australia
2036,MALABAR,NSW,,Delivery Area,Australia
2036,MATRAVILLE,NSW,,Delivery Area,Australia
2036,PHILLIP BAY,NSW,,Delivery Area,Australia
2036,PORT BOTANY,NSW,,Delivery Area,Australia
2037,FOREST LODGE,NSW,,Delivery Area,Australia
2037,GLEBE,NSW,,Delivery Area,Australia
2038,ANNANDALE,NSW,,Delivery Area,Australia
2039,ROZELLE,NSW,,Delivery Area,Australia
2040,LEICHHARDT,NSW,,Delivery Area,Australia
2040,LILYFIELD,NSW,,Delivery Area,Australia
2041,BALMAIN,NSW,,Delivery Area,Australia
2041,BALMAIN EAST,NSW,,Delivery Area,Australia
2041,BIRCHGROVE,NSW,,Delivery Area,Australia
2042,ENMORE,NSW,,Delivery Area,Australia
2042,NEWTOWN,NSW,,Delivery Area,Australia
2043,ERSKINEVILLE,NSW,,Delivery Area,Australia
2044,ST PETERS,NSW,,Delivery Area,Australia
2044,ST PETERS DC,NSW,PO BOXES,Delivery Area,Australia
2044,SYDENHAM,NSW,,Delivery Area,Australia
2044,TEMPE,NSW,,Delivery Area,Australia
2045,HABERFIELD,NSW,,Delivery Area,Australia
2046,ABBOTSFORD,NSW,,Delivery Area,Australia
2046,CANADA BAY,NSW,,Delivery Area,Australia
2046,CHISWICK,NSW,,Delivery Area,Australia
2046,FIVE DOCK,NSW,,Delivery Area,Australia
2046,RODD POINT,NSW,,Delivery Area,Australia
2046,RUSSELL LEA,NSW,,Delivery Area,Australia
2046,WAREEMBA,NSW,,Delivery Area,Australia
2047,DRUMMOYNE,NSW,,Delivery Area,Australia
2048,STANMORE,NSW,,Delivery Area,Australia
2048,WESTGATE,NSW,PO BOXES,Delivery Area,Australia
2049,LEWISHAM,NSW,,Delivery Area,Australia
2049,PETERSHAM,NSW,,Delivery Area,Australia
2049,PETERSHAM NORTH,NSW,PO BOXES,Delivery Area,Australia
2050,CAMPERDOWN,NSW,,Delivery Area,Australia
2050,MISSENDEN ROAD,NSW,PO BOXES,Delivery Area,Australia
2052,UNSW SYDNEY,NSW,PO BOXES,LVR,Australia
2055,NORTH SYDNEY,NSW,LKD BAGS ONLY,Post Office Boxes,Australia
2057,CHATSWOOD,NSW,PO BOXES,Post Office Boxes,Australia
2059,NORTH SYDNEY,NSW,PO BOXES,Post Office Boxes,Australia
2060,HMAS PLATYPUS,NSW,,Delivery Area,Australia
2060,HMAS WATERHEN,NSW,,Delivery Area,Australia
2060,LAVENDER BAY,NSW,,Delivery Area,Australia
2060,MCMAHONS POINT,NSW,,Delivery Area,Australia
2060,NORTH SYDNEY,NSW,,Delivery Area,Australia
2060,NORTH SYDNEY SHOPPINGWORLD,NSW,PO BOXES,Delivery Area,Australia
2060,WAVERTON,NSW,,Delivery Area,Australia
2061,KIRRIBILLI,NSW,,Delivery Area,Australia
2061,MILSONS POINT,NSW,,Delivery Area,Australia
2062,CAMMERAY,NSW,,Delivery Area,Australia
2063,NORTHBRIDGE,NSW,,Delivery Area,Australia
2064,ARTARMON,NSW,,Delivery Area,Australia
2065,CROWS NEST,NSW,,Delivery Area,Australia
2065,CROWS NEST DC,NSW,,Delivery Area,Australia
2065,GREENWICH,NSW,,Delivery Area,Australia
2065,NAREMBURN,NSW,,Delivery Area,Australia
2065,ROYAL NORTH SHORE HOSPITAL,NSW,PO BOXES,Delivery Area,Australia
2065,ST LEONARDS,NSW,,Delivery Area,Australia
2065,WOLLSTONECRAFT,NSW,,Delivery Area,Australia
2066,LANE COVE,NSW,,Delivery Area,Australia
2066,LANE COVE DC,NSW,PO BOXES,Delivery Area,Australia
2066,LANE COVE NORTH,NSW,,Delivery Area,Australia
2066,LANE COVE WEST,NSW,,Delivery Area,Australia
2066,LINLEY POINT,NSW,,Delivery Area,Australia
2066,LONGUEVILLE,NSW,,Delivery Area,Australia
2066,NORTHWOOD,NSW,,Delivery Area,Australia
2066,RIVERVIEW,NSW,LANE COVE,Delivery Area,Australia
2067,CHATSWOOD,NSW,,Delivery Area,Australia
2067,CHATSWOOD WEST,NSW,,Delivery Area,Australia
2068,CASTLECRAG,NSW,,Delivery Area,Australia
2068,MIDDLE COVE,NSW,,Delivery Area,Australia
2068,NORTH WILLOUGHBY,NSW,,Delivery Area,Australia
2068,WILLOUGHBY,NSW,,Delivery Area,Australia
2068,WILLOUGHBY EAST,NSW,,Delivery Area,Australia
2068,WILLOUGHBY NORTH,NSW,PO BOXES,Delivery Area,Australia
2069,CASTLE COVE,NSW,,Delivery Area,Australia
2069,ROSEVILLE,NSW,,Delivery Area,Australia
2069,ROSEVILLE CHASE,NSW,,Delivery Area,Australia
2070,EAST LINDFIELD,NSW,,Delivery Area,Australia
2070,LINDFIELD,NSW,,Delivery Area,Australia
2070,LINDFIELD WEST,NSW,PO BOXES,Delivery Area,Australia
2071,EAST KILLARA,NSW,,Delivery Area,Australia
2071,KILLARA,NSW,,Delivery Area,Australia
2072,GORDON,NSW,,Delivery Area,Australia
2073,PYMBLE,NSW,,Delivery Area,Australia
2073,WEST PYMBLE,NSW,,Delivery Area,Australia
2074,NORTH TURRAMURRA,NSW,,Delivery Area,Australia
2074,SOUTH TURRAMURRA,NSW,,Delivery Area,Australia
2074,TURRAMURRA,NSW,,Delivery Area,Australia
2074,WARRAWEE,NSW,,Delivery Area,Australia
2075,ST IVES,NSW,,Delivery Area,Australia
2075,ST IVES CHASE,NSW,,Delivery Area,Australia
2076,NORMANHURST,NSW,,Delivery Area,Australia
2076,NORTH WAHROONGA,NSW,,Delivery Area,Australia
2076,WAHROONGA,NSW,,Delivery Area,Australia
2077,ASQUITH,NSW,,Delivery Area,Australia
2077,HORNSBY,NSW,,Delivery Area,Australia
2077,HORNSBY HEIGHTS,NSW,,Delivery Area,Australia
2077,WAITARA,NSW,,Delivery Area,Australia
2079,MOUNT COLAH,NSW,,Delivery Area,Australia
2080,MOUNT KURING-GAI,NSW,,Delivery Area,Australia
2081,BEROWRA,NSW,,Delivery Area,Australia
2081,COWAN,NSW,,Delivery Area,Australia
2082,BEROWRA CREEK,NSW,,Delivery Area,Australia
2082,BEROWRA HEIGHTS,NSW,,Delivery Area,Australia
2082,BEROWRA WATERS,NSW,PO BOXES,Delivery Area,Australia
2083,BAR POINT,NSW,,Delivery Area,Australia
2083,BROOKLYN,NSW,,Delivery Area,Australia
2083,CHEERO POINT,NSW,,Delivery Area,Australia
2083,COGRA BAY,NSW,,Delivery Area,Australia
2083,DANGAR ISLAND,NSW,PO BOXES,Delivery Area,Australia
2083,MILSONS PASSAGE,NSW,,Delivery Area,Australia
2083,MOONEY MOONEY,NSW,,Delivery Area,Australia
2084,COTTAGE POINT,NSW,,Delivery Area,Australia
2084,DUFFYS FOREST,NSW,,Delivery Area,Australia
2084,TERREY HILLS,NSW,,Delivery Area,Australia
2085,BELROSE,NSW,,Delivery Area,Australia
2085,BELROSE WEST,NSW,PO BOXES,Delivery Area,Australia
2085,DAVIDSON,NSW,,Delivery Area,Australia
2086,FRENCHS FOREST,NSW,,Delivery Area,Australia
2086,FRENCHS FOREST EAST,NSW,PO BOXES,Delivery Area,Australia
2087,FORESTVILLE,NSW,,Delivery Area,Australia
2087,KILLARNEY HEIGHTS,NSW,,Delivery Area,Australia
2088,MOSMAN,NSW,,Delivery Area,Australia
2088,SPIT JUNCTION,NSW,PO BOXES,Delivery Area,Australia
2089,KURRABA POINT,NSW,,Delivery Area,Australia
2089,NEUTRAL BAY,NSW,,Delivery Area,Australia
2089,NEUTRAL BAY JUNCTION,NSW,PO BOXES,Delivery Area,Australia
2090,CREMORNE,NSW,,Delivery Area,Australia
2090,CREMORNE JUNCTION,NSW,PO BOXES,Delivery Area,Australia
2090,CREMORNE POINT,NSW,,Delivery Area,Australia
2091,HMAS PENGUIN,NSW,,LVR,Australia
2092,SEAFORTH,NSW,,Delivery Area,Australia
2093,BALGOWLAH,NSW,,Delivery Area,Australia
2093,BALGOWLAH HEIGHTS,NSW,,Delivery Area,Australia
2093,CLONTARF,NSW,,Delivery Area,Australia
2093,MANLY VALE,NSW,,Delivery Area,Australia
2093,NORTH BALGOWLAH,NSW,,Delivery Area,Australia
2094,FAIRLIGHT,NSW,,Delivery Area,Australia
2095,MANLY,NSW,,Delivery Area,Australia
2095,MANLY EAST,NSW,PO BOXES,Delivery Area,Australia
2096,CURL CURL,NSW,,Delivery Area,Australia
2096,FRESHWATER,NSW,,Delivery Area,Australia
2096,QUEENSCLIFF,NSW,,Delivery Area,Australia
2097,COLLAROY,NSW,,Delivery Area,Australia
2097,COLLAROY BEACH,NSW,PO BOXES,Delivery Area,Australia
2097,COLLAROY PLATEAU,NSW,,Delivery Area,Australia
2097,WHEELER HEIGHTS,NSW,,Delivery Area,Australia
2099,CROMER,NSW,,Delivery Area,Australia
2099,DEE WHY,NSW,,Delivery Area,Australia
2099,NARRAWEENA,NSW,,Delivery Area,Australia
2099,NORTH CURL CURL,NSW,,Delivery Area,Australia
2100,ALLAMBIE HEIGHTS,NSW,,Delivery Area,Australia
2100,BEACON HILL,NSW,,Delivery Area,Australia
2100,BROOKVALE,NSW,,Delivery Area,Australia
2100,NORTH MANLY,NSW,,Delivery Area,Australia
2100,OXFORD FALLS,NSW,,Delivery Area,Australia
2100,WARRINGAH MALL,NSW,PO BOXES,Delivery Area,Australia
2101,ELANORA HEIGHTS,NSW,,Delivery Area,Australia
2101,INGLESIDE,NSW,,Delivery Area,Australia
2101,NARRABEEN,NSW,,Delivery Area,Australia
2101,NORTH NARRABEEN,NSW,,Delivery Area,Australia
2102,WARRIEWOOD,NSW,,Delivery Area,Australia
2102,WARRIEWOOD SHOPPING SQUARE,NSW,PO BOXES,Delivery Area,Australia
2103,MONA VALE,NSW,,Delivery Area,Australia
2104,BAYVIEW,NSW,,Delivery Area,Australia
2105,CHURCH POINT,NSW,,Delivery Area,Australia
2105,ELVINA BAY,NSW,,Delivery Area,Australia
2105,LOVETT BAY,NSW,,Delivery Area,Australia
2105,MCCARRS CREEK,NSW,,Delivery Area,Australia
2105,MORNING BAY,NSW,,Delivery Area,Australia
2105,SCOTLAND ISLAND,NSW,,Delivery Area,Australia
2106,NEWPORT,NSW,,Delivery Area,Australia
2106,NEWPORT BEACH,NSW,PO BOXES,Delivery Area,Australia
2107,AVALON BEACH,NSW,,Delivery Area,Australia
2107,BILGOLA BEACH,NSW,,Delivery Area,Australia
2107,BILGOLA PLATEAU,NSW,,Delivery Area,Australia
2107,CLAREVILLE,NSW,,Delivery Area,Australia
2107,WHALE BEACH,NSW,,Delivery Area,Australia
2108,COASTERS RETREAT,NSW,,Delivery Area,Australia
2108,CURRAWONG BEACH,NSW,,Delivery Area,Australia
2108,GREAT MACKEREL BEACH,NSW,,Delivery Area,Australia
2108,PALM BEACH,NSW,,Delivery Area,Australia
2109,MACQUARIE UNIVERSITY,NSW,PO BOXES,LVR,Australia
2110,HUNTERS HILL,NSW,,Delivery Area,Australia
2110,WOOLWICH,NSW,,Delivery Area,Australia
2111,GLADESVILLE,NSW,,Delivery Area,Australia
2111,HENLEY,NSW,,Delivery Area,Australia
2111,HUNTLEYS COVE,NSW,,Delivery Area,Australia
2111,HUNTLEYS POINT,NSW,,Delivery Area,Australia
2111,MONASH PARK,NSW,,Delivery Area,Australia
2111,TENNYSON POINT,NSW,,Delivery Area,Australia
2112,DENISTONE EAST,NSW,,Delivery Area,Australia
2112,PUTNEY,NSW,,Delivery Area,Australia
2112,RYDE,NSW,,Delivery Area,Australia
2113,BLENHEIM ROAD,NSW,PO BOXES,Delivery Area,Australia
2113,EAST RYDE,NSW,,Delivery Area,Australia
2113,MACQUARIE CENTRE,NSW,PO BOXES,Delivery Area,Australia
2113,MACQUARIE PARK,NSW,,Delivery Area,Australia
2113,NORTH RYDE,NSW,,Delivery Area,Australia
2114,DENISTONE,NSW,,Delivery Area,Australia
2114,DENISTONE WEST,NSW,,Delivery Area,Australia
2114,MEADOWBANK,NSW,,Delivery Area,Australia
2114,MELROSE PARK,NSW,,Delivery Area,Australia
2114,WEST RYDE,NSW,,Delivery Area,Australia
2115,ERMINGTON,NSW,,Delivery Area,Australia
2116,RYDALMERE,NSW,,Delivery Area,Australia
2117,DUNDAS,NSW,,Delivery Area,Australia
2117,DUNDAS VALLEY,NSW,,Delivery Area,Australia
2117,OATLANDS,NSW,,Delivery Area,Australia
2117,TELOPEA,NSW,,Delivery Area,Australia
2118,CARLINGFORD,NSW,,Delivery Area,Australia
2118,CARLINGFORD COURT,NSW,PO BOXES,Delivery Area,Australia
2118,CARLINGFORD NORTH,NSW,PO BOXES,Delivery Area,Australia
2118,KINGSDENE,NSW,PO BOXES,Delivery Area,Australia
2119,BEECROFT,NSW,,Delivery Area,Australia
2119,CHELTENHAM,NSW,,Delivery Area,Australia
2120,PENNANT HILLS,NSW,,Delivery Area,Australia
2120,THORNLEIGH,NSW,,Delivery Area,Australia
2120,WESTLEIGH,NSW,,Delivery Area,Australia
2121,EPPING,NSW,,Delivery Area,Australia
2121,NORTH EPPING,NSW,,Delivery Area,Australia
2122,EASTWOOD,NSW,,Delivery Area,Australia
2122,MARSFIELD,NSW,,Delivery Area,Australia
2123,PARRAMATTA,NSW,PO BOXES,LVR,Australia
2124,PARRAMATTA,NSW,PO BOXES,Post Office Boxes,Australia
2125,WEST PENNANT HILLS,NSW,,Delivery Area,Australia
2126,CHERRYBROOK,NSW,,Delivery Area,Australia
2127,NEWINGTON,NSW,,Delivery Area,Australia
2127,SYDNEY OLYMPIC PARK,NSW,,Delivery Area,Australia
2127,WENTWORTH POINT,NSW,,Delivery Area,Australia
2128,SILVERWATER,NSW,LIDCOMBE,Delivery Area,Australia
2129,SYDNEY MARKETS,NSW,PO BOXES,Post Office Boxes,Australia
2130,SUMMER HILL,NSW,,Delivery Area,Australia
2131,ASHFIELD,NSW,,Delivery Area,Australia
2132,CROYDON,NSW,,Delivery Area,Australia
2133,CROYDON PARK,NSW,,Delivery Area,Australia
2133,ENFIELD SOUTH,NSW,PO BOXES,Delivery Area,Australia
2134,BURWOOD,NSW,,Delivery Area,Australia
2134,BURWOOD NORTH,NSW,PO BOXES,Delivery Area,Australia
2135,STRATHFIELD,NSW,,Delivery Area,Australia
2136,BURWOOD HEIGHTS,NSW,,Delivery Area,Australia
2136,ENFIELD,NSW,,Delivery Area,Australia
2136,STRATHFIELD SOUTH,NSW,,Delivery Area,Australia
2137,BREAKFAST POINT,NSW,,Delivery Area,Australia
2137,CABARITA,NSW,,Delivery Area,Australia
2137,CONCORD,NSW,,Delivery Area,Australia
2137,MORTLAKE,NSW,,Delivery Area,Australia
2137,NORTH STRATHFIELD,NSW,,Delivery Area,Australia
2138,CONCORD WEST,NSW,,Delivery Area,Australia
2138,CONCORD WEST DC,NSW,PO BOXES,Delivery Area,Australia
2138,LIBERTY GROVE,NSW,,Delivery Area,Australia
2138,RHODES,NSW,,Delivery Area,Australia
2139,CONCORD REPATRIATION HOSPITAL,NSW,PO BOXES,LVR,Australia
2140,HOMEBUSH,NSW,,Delivery Area,Australia
2140,HOMEBUSH SOUTH,NSW,PO BOXES,Delivery Area,Australia
2140,HOMEBUSH WEST,NSW,,Delivery Area,Australia
2141,BERALA,NSW,,Delivery Area,Australia
2141,LIDCOMBE,NSW,,Delivery Area,Australia
2141,LIDCOMBE NORTH,NSW,PO BOXES,Delivery Area,Australia
2141,ROOKWOOD,NSW,,Delivery Area,Australia
2142,BLAXCELL,NSW,PO BOXES,Delivery Area,Australia
2142,CAMELLIA,NSW,,Delivery Area,Australia
2142,CLYDE,NSW,,Delivery Area,Australia
2142,GRANVILLE,NSW,,Delivery Area,Australia
2142,HOLROYD,NSW,,Delivery Area,Australia
2142,ROSEHILL,NSW,,Delivery Area,Australia
2142,SOUTH GRANVILLE,NSW,,Delivery Area,Australia
2143,BIRRONG,NSW,,Delivery Area,Australia
2143,POTTS HILL,NSW,,Delivery Area,Australia
2143,REGENTS PARK,NSW,,Delivery Area,Australia
2143,REGENTS PARK DC,NSW,PO BOXES,Delivery Area,Australia
2144,AUBURN,NSW,,Delivery Area,Australia
2145,CONSTITUTION HILL,NSW,,Delivery Area,Australia
2145,GIRRAWEEN,NSW,,Delivery Area,Australia
2145,GREYSTANES,NSW,,Delivery Area,Australia
2145,MAYS HILL,NSW,,Delivery Area,Australia
2145,PEMULWUY,NSW,,Delivery Area,Australia
2145,PENDLE HILL,NSW,,Delivery Area,Australia
2145,SOUTH WENTWORTHVILLE,NSW,,Delivery Area,Australia
2145,WENTWORTHVILLE,NSW,,Delivery Area,Australia
2145,WESTMEAD,NSW,,Delivery Area,Australia
2146,OLD TOONGABBIE,NSW,,Delivery Area,Australia
2146,TOONGABBIE,NSW,,Delivery Area,Australia
2146,TOONGABBIE EAST,NSW,PO BOXES,Delivery Area,Australia
2147,KINGS LANGLEY,NSW,,Delivery Area,Australia
2147,LALOR PARK,NSW,,Delivery Area,Australia
2147,SEVEN HILLS,NSW,,Delivery Area,Australia
2147,SEVEN HILLS WEST,NSW,PO BOXES,Delivery Area,Australia
2148,ARNDELL PARK,NSW,,Delivery Area,Australia
2148,BLACKTOWN,NSW,,Delivery Area,Australia
2148,BLACKTOWN WESTPOINT,NSW,PO BOXES,Delivery Area,Australia
2148,HUNTINGWOOD,NSW,,Delivery Area,Australia
2148,KINGS PARK,NSW,,Delivery Area,Australia
2148,MARAYONG,NSW,,Delivery Area,Australia
2148,PROSPECT,NSW,,Delivery Area,Australia
2150,HARRIS PARK,NSW,,Delivery Area,Australia
2150,PARRAMATTA,NSW,,Delivery Area,Australia
2150,PARRAMATTA WESTFIELD,NSW,PO BOXES,Delivery Area,Australia
2151,NORTH PARRAMATTA,NSW,,Delivery Area,Australia
2151,NORTH ROCKS,NSW,,Delivery Area,Australia
2152,NORTHMEAD,NSW,,Delivery Area,Australia
2153,BAULKHAM HILLS,NSW,,Delivery Area,Australia
2153,BELLA VISTA,NSW,,Delivery Area,Australia
2153,NORWEST,NSW,,Delivery Area,Australia
2153,WINSTON HILLS,NSW,,Delivery Area,Australia
2154,CASTLE HILL,NSW,,Delivery Area,Australia
2155,BEAUMONT HILLS,NSW,,Delivery Area,Australia
2155,KELLYVILLE,NSW,,Delivery Area,Australia
2155,KELLYVILLE RIDGE,NSW,,Delivery Area,Australia
2155,NORTH KELLYVILLE,NSW,,Delivery Area,Australia
2155,ROUSE HILL,NSW,,Delivery Area,Australia
2156,ANNANGROVE,NSW,,Delivery Area,Australia
2156,GLENHAVEN,NSW,,Delivery Area,Australia
2156,KENTHURST,NSW,,Delivery Area,Australia
2157,CANOELANDS,NSW,,Delivery Area,Australia
2157,FOREST GLEN,NSW,,Delivery Area,Australia
2157,GLENORIE,NSW,,Delivery Area,Australia
2158,DURAL,NSW,,Delivery Area,Australia
2158,DURAL DC,NSW,PO BOXES,Delivery Area,Australia
2158,MIDDLE DURAL,NSW,,Delivery Area,Australia
2158,ROUND CORNER,NSW,PO BOXES,Delivery Area,Australia
2159,ARCADIA,NSW,,Delivery Area,Australia
2159,BERRILEE,NSW,,Delivery Area,Australia
2159,FIDDLETOWN,NSW,,Delivery Area,Australia
2159,GALSTON,NSW,,Delivery Area,Australia
2160,MERRYLANDS,NSW,,Delivery Area,Australia
2160,MERRYLANDS WEST,NSW,,Delivery Area,Australia
2161,GUILDFORD,NSW,,Delivery Area,Australia
2161,GUILDFORD WEST,NSW,,Delivery Area,Australia
2161,OLD GUILDFORD,NSW,,Delivery Area,Australia
2161,YENNORA,NSW,,Delivery Area,Australia
2162,CHESTER HILL,NSW,,Delivery Area,Australia
2162,SEFTON,NSW,,Delivery Area,Australia
2163,CARRAMAR,NSW,,Delivery Area,Australia
2163,LANSDOWNE,NSW,VILLAWOOD,Delivery Area,Australia
2163,VILLAWOOD,NSW,,Delivery Area,Australia
2164,SMITHFIELD,NSW,,Delivery Area,Australia
2164,SMITHFIELD WEST,NSW,PO BOXES,Delivery Area,Australia
2164,WETHERILL PARK,NSW,,Delivery Area,Australia
2164,WETHERILL PARK BC,NSW,PO BOXES,Delivery Area,Australia
2164,WOODPARK,NSW,,Delivery Area,Australia
2165,FAIRFIELD,NSW,,Delivery Area,Australia
2165,FAIRFIELD EAST,NSW,,Delivery Area,Australia
2165,FAIRFIELD HEIGHTS,NSW,,Delivery Area,Australia
2165,FAIRFIELD WEST,NSW,,Delivery Area,Australia
2166,CABRAMATTA,NSW,,Delivery Area,Australia
2166,CABRAMATTA WEST,NSW,,Delivery Area,Australia
2166,CANLEY HEIGHTS,NSW,,Delivery Area,Australia
2166,CANLEY VALE,NSW,,Delivery Area,Australia
2166,LANSVALE,NSW,,Delivery Area,Australia
2167,GLENFIELD,NSW,,Delivery Area,Australia
2168,ASHCROFT,NSW,,Delivery Area,Australia
2168,BUSBY,NSW,,Delivery Area,Australia
2168,CARTWRIGHT,NSW,,Delivery Area,Australia
2168,GREEN VALLEY,NSW,,Delivery Area,Australia
2168,HECKENBERG,NSW,,Delivery Area,Australia
2168,HINCHINBROOK,NSW,,Delivery Area,Australia
2168,MILLER,NSW,,Delivery Area,Australia
2168,SADLEIR,NSW,,Delivery Area,Australia
2170,CASULA,NSW,,Delivery Area,Australia
2170,CASULA MALL,NSW,PO BOXES,Delivery Area,Australia
2170,CHIPPING NORTON,NSW,,Delivery Area,Australia
2170,HAMMONDVILLE,NSW,,Delivery Area,Australia
2170,LIVERPOOL,NSW,,Delivery Area,Australia
2170,LIVERPOOL SOUTH,NSW,PO BOXES,Delivery Area,Australia
2170,LIVERPOOL WESTFIELD,NSW,PO BOXES,Delivery Area,Australia
2170,LURNEA,NSW,,Delivery Area,Australia
2170,MOOREBANK,NSW,,Delivery Area,Australia
2170,MOUNT PRITCHARD,NSW,,Delivery Area,Australia
2170,PRESTONS,NSW,,Delivery Area,Australia
2170,WARWICK FARM,NSW,,Delivery Area,Australia
2171,CARNES HILL,NSW,,Delivery Area,Australia
2171,CECIL HILLS,NSW,,Delivery Area,Australia
2171,ELIZABETH HILLS,NSW,,Delivery Area,Australia
2171,HORNINGSEA PARK,NSW,,Delivery Area,Australia
2171,HOXTON PARK,NSW,,Delivery Area,Australia
2171,LEN WATERS ESTATE,NSW,,Delivery Area,Australia
2171,MIDDLETON GRANGE,NSW,,Delivery Area,Australia
2171,WEST HOXTON,NSW,,Delivery Area,Australia
2172,PLEASURE POINT,NSW,,Delivery Area,Australia
2172,SANDY POINT,NSW,,Delivery Area,Australia
2172,VOYAGER POINT,NSW,,Delivery Area,Australia
2173,HOLSWORTHY,NSW,,Delivery Area,Australia
2173,WATTLE GROVE,NSW,,Delivery Area,Australia
2174,EDMONDSON PARK,NSW,,Delivery Area,Australia
2175,HORSLEY PARK,NSW,,Delivery Area,Australia
2176,ABBOTSBURY,NSW,,Delivery Area,Australia
2176,BOSSLEY PARK,NSW,,Delivery Area,Australia
2176,EDENSOR PARK,NSW,,Delivery Area,Australia
2176,GREENFIELD PARK,NSW,,Delivery Area,Australia
2176,PRAIRIEWOOD,NSW,,Delivery Area,Australia
2176,ST JOHNS PARK,NSW,,Delivery Area,Australia
2176,WAKELEY,NSW,,Delivery Area,Australia
2177,BONNYRIGG,NSW,,Delivery Area,Australia
2177,BONNYRIGG HEIGHTS,NSW,,Delivery Area,Australia
2178,CECIL PARK,NSW,,Delivery Area,Australia
2178,KEMPS CREEK,NSW,,Delivery Area,Australia
2178,MOUNT VERNON,NSW,,Delivery Area,Australia
2179,AUSTRAL,NSW,,Delivery Area,Australia
2179,LEPPINGTON,NSW,,Delivery Area,Australia
2190,CHULLORA,NSW,,Delivery Area,Australia
2190,GREENACRE,NSW,,Delivery Area,Australia
2190,MOUNT LEWIS,NSW,,Delivery Area,Australia
2191,BELFIELD,NSW,,Delivery Area,Australia
2192,BELMORE,NSW,,Delivery Area,Australia
2193,ASHBURY,NSW,,Delivery Area,Australia
2193,CANTERBURY,NSW,,Delivery Area,Australia
2193,HURLSTONE PARK,NSW,,Delivery Area,Australia
2194,CAMPSIE,NSW,,Delivery Area,Australia
2195,LAKEMBA,NSW,,Delivery Area,Australia
2195,LAKEMBA DC,NSW,PO BOXES,Delivery Area,Australia
2195,WILEY PARK,NSW,,Delivery Area,Australia
2196,PUNCHBOWL,NSW,BANKSTOWN,Delivery Area,Australia
2196,ROSELANDS,NSW,,Delivery Area,Australia
2197,BASS HILL,NSW,,Delivery Area,Australia
2198,GEORGES HALL,NSW,,Delivery Area,Australia
2199,YAGOONA,NSW,,Delivery Area,Australia
2199,YAGOONA WEST,NSW,PO BOXES,Delivery Area,Australia
2200,BANKSTOWN,NSW,,Delivery Area,Australia
2200,BANKSTOWN AERODROME,NSW,,Delivery Area,Australia
2200,BANKSTOWN NORTH,NSW,,Delivery Area,Australia
2200,BANKSTOWN SQUARE,NSW,PO BOXES,Delivery Area,Australia
2200,CONDELL PARK,NSW,,Delivery Area,Australia
2200,MANAHAN,NSW,PO BOXES,Delivery Area,Australia
2200,MOUNT LEWIS,NSW,PO BOXES,Delivery Area,Australia
2203,DULWICH HILL,NSW,,Delivery Area,Australia
2204,MARRICKVILLE,NSW,,Delivery Area,Australia
2204,MARRICKVILLE METRO,NSW,PO BOXES,Delivery Area,Australia
2204,MARRICKVILLE SOUTH,NSW,PO BOXES,Delivery Area,Australia
2205,ARNCLIFFE,NSW,,Delivery Area,Australia
2205,TURRELLA,NSW,,Delivery Area,Australia
2205,WOLLI CREEK,NSW,,Delivery Area,Australia
2206,CLEMTON PARK,NSW,,Delivery Area,Australia
